city,price,app_name,latitude,longitude
جازان,40.0,Jahez,16.890095754500162,42.576660700142384
حائل,112.5,Jahez,27.517457421584826,41.66785083711147
جدة,1.0,Mrsool,21.57,39.11
الرياض,2.0,Keeta,24.568,46.645
الرياض,1.0,Hungerstation,24.7856515223783,46.727887429297
سكاكا,1.0,Hungerstation,29.96786117553711,40.197906494140625
سكاكا,1.0,Hungerstation,29.98194694519043,40.20859909057617
سكاكا,1.0,Hungerstation,29.947233200073242,40.2203369140625
الرياض,2.0,Keeta,24.740,46.791
الرياض,,The Chefz,24.74154161827874,46.75068854048686
مكة المكرمة,2700.0,Keeta,21.470,39.843
تبوك,1.0,Hungerstation,28.34574865519266,36.586126908659935
الظهران,1.0,Hungerstation,26.464184643543447,50.056607387959964
الرياض,1.0,Hungerstation,24.86213493347168,46.74262237548828
سكاكا,1.0,Hungerstation,29.965556017857036,40.2157736197114
مكة المكرمة,,Mrsool,21.44,39.84
مكة المكرمة,57.0,ToYou,21.43927018288433,39.78421323001385
حائل,32.0,ToYou,27.491566508198066,41.686383225023754
ينبع,1.0,Hungerstation,24.004201889038086,38.214698791503906
الظهران,1.0,Hungerstation,26.32273060833586,50.2249850705266
ينبع,1.0,Hungerstation,24.0632816327994,38.1059500202537
ينبع,1.0,Hungerstation,24.0062931210551,38.2566080242395
الرياض,1.0,Mrsool,24.63,46.68
الرياض,,The Chefz,24.81866250000000,46.68679153558197
دومة الجندل,1.0,Hungerstation,29.81173833400519,39.83494654297829
حائل,,Jahez,27.573825187369835,41.723770536482334
الظهران,,Mrsool,26.3,50.22
بريدة,1.0,Hungerstation,26.396155629056413,43.92343707382678
بريدة,51.0,ToYou,26.33293372766306,44.02700521051884
مكة المكرمة,,ToYou,21.487218837115734,39.78893660008907
سكاكا,,Jahez,29.931638637763406,40.18664617091417
عرعر,1.0,Jahez,30.966613298908474,41.00327655673027
المدينة المنورة,51.0,ToYou,24.49539086659432,39.57248336727112
الرياض,6006.0,Keeta,24.772,46.629
