violation_date,paid_violations,unpaid_violations,total_violations
١٤١٤/١١/١٦,35,0,35
١٤١٤/١١/١٧,22,0,22
١٤١٤/١١/١٨,36,0,36
١٤١٤/١١/١٩,34,0,34
١٤١٤/١١/٢٠,23,0,23
١٤١٤/١١/٢١,35,0,35
١٤١٤/١١/٢٢,28,0,28
١٤١٤/١١/٢٣,28,0,28
١٤١٤/١١/٢٤,30,0,30
١٤١٤/١١/٢٥,26,0,26
١٤١٤/١١/٢٦,28,0,28
١٤١٤/١١/٢٧,36,0,36
١٤١٤/١١/٢٨,28,0,28
١٤١٤/١١/٢٩,36,0,36
١٤١٤/١٢/٠١,38,0,38
١٤١٤/١٢/٠٢,27,0,27
١٤١٤/١٢/٠٣,26,0,26
١٤١٤/١٢/٠٤,31,0,31
١٤١٤/١٢/٠٥,34,0,34
١٤١٤/١٢/٠٦,27,0,27
١٤١٤/١٢/٠٧,33,0,33
١٤١٤/١٢/٠٨,43,0,43
١٤١٤/١٢/٠٩,29,0,29
١٤١٤/١٢/١٠,19,0,19
١٤١٤/١٢/١١,24,0,24
١٤١٤/١٢/١٢,33,0,33
١٤١٤/١٢/١٣,30,0,30
١٤١٤/١٢/١٤,34,0,34
١٤١٤/١٢/١٥,37,0,37
١٤١٤/١٢/١٦,26,0,26
١٤١٤/١٢/١٧,31,0,31
١٤١٤/١٢/١٨,19,0,19
١٤١٤/١٢/١٩,28,0,28
١٤١٤/١٢/٢٠,33,0,33
١٤١٤/١٢/٢١,43,0,43
١٤١٤/١٢/٢٢,28,0,28
١٤١٤/١٢/٢٣,35,0,35
١٤١٤/١٢/٢٤,29,0,29
١٤١٤/١٢/٢٥,29,0,29
١٤١٤/١٢/٢٦,32,0,32
١٤١٤/١٢/٢٧,29,0,29
١٤١٤/١٢/٢٨,32,0,32
١٤١٤/١٢/٢٩,41,0,41
١٤١٤/١٢/٣٠,33,0,33
١٤١٥/٠١/٠١,26,0,26
١٤١٥/٠١/٠٢,35,0,35
١٤١٥/٠١/٠٣,28,0,28
١٤١٥/٠١/٠٤,23,0,23
١٤١٥/٠١/٠٥,40,0,40
١٤١٥/٠١/٠٦,30,0,30
١٤١٥/٠١/٠٧,28,0,28
١٤١٥/٠١/٠٨,33,0,33
١٤١٥/٠١/٠٩,28,0,28
١٤١٥/٠١/١٠,27,0,27
١٤١٥/٠١/١١,41,0,41
١٤١٥/٠١/١٢,31,0,31
١٤١٥/٠١/١٣,39,0,39
١٤١٥/٠١/١٤,27,0,27
١٤١٥/٠١/١٥,31,0,31
١٤١٥/٠١/١٦,32,0,32
١٤١٥/٠١/١٧,34,0,34
١٤١٥/٠١/١٨,32,0,32
١٤١٥/٠١/١٩,30,0,30
١٤١٥/٠١/٢٠,38,0,38
١٤١٥/٠١/٢١,39,0,39
١٤١٥/٠١/٢٢,31,0,31
١٤١٥/٠١/٢٣,28,0,28
١٤١٥/٠١/٢٤,23,0,23
١٤١٥/٠١/٢٥,38,0,38
١٤١٥/٠١/٢٦,36,0,36
١٤١٥/٠١/٢٧,36,0,36
١٤١٥/٠١/٢٨,32,0,32
١٤١٥/٠١/٢٩,21,0,21
١٤١٥/٠٢/٠١,30,0,30
١٤١٥/٠٢/٠٢,33,0,33
١٤١٥/٠٢/٠٣,38,0,38
١٤١٥/٠٢/٠٤,27,0,27
١٤١٥/٠٢/٠٥,37,0,37
١٤١٥/٠٢/٠٦,23,0,23
١٤١٥/٠٢/٠٧,44,0,44
١٤١٥/٠٢/٠٨,22,0,22
١٤١٥/٠٢/٠٩,26,0,26
١٤١٥/٠٢/١٠,24,0,24
١٤١٥/٠٢/١١,30,0,30
١٤١٥/٠٢/١٢,34,0,34
١٤١٥/٠٢/١٣,23,0,23
١٤١٥/٠٢/١٤,31,0,31
١٤١٥/٠٢/١٥,30,0,30
١٤١٥/٠٢/١٦,32,0,32
١٤١٥/٠٢/١٧,32,0,32
١٤١٥/٠٢/١٨,34,0,34
١٤١٥/٠٢/١٩,33,0,33
١٤١٥/٠٢/٢٠,33,0,33
١٤١٥/٠٢/٢١,30,0,30
١٤١٥/٠٢/٢٢,34,0,34
١٤١٥/٠٢/٢٣,39,0,39
١٤١٥/٠٢/٢٤,39,0,39
١٤١٥/٠٢/٢٥,34,0,34
١٤١٥/٠٢/٢٦,39,0,39
١٤١٥/٠٢/٢٧,36,0,36
١٤١٥/٠٢/٢٨,35,0,35
١٤١٥/٠٢/٢٩,31,0,31
١٤١٥/٠٢/٣٠,24,0,24
١٤١٥/٠٣/٠١,29,0,29
١٤١٥/٠٣/٠٢,35,0,35
١٤١٥/٠٣/٠٣,30,0,30
١٤١٥/٠٣/٠٤,37,0,37
١٤١٥/٠٣/٠٥,31,0,31
١٤١٥/٠٣/٠٦,36,0,36
١٤١٥/٠٣/٠٧,29,0,29
١٤١٥/٠٣/٠٨,34,0,34
١٤١٥/٠٣/٠٩,28,0,28
١٤١٥/٠٣/١٠,35,0,35
١٤١٥/٠٣/١١,34,0,34
١٤١٥/٠٣/١٢,31,0,31
١٤١٥/٠٣/١٣,27,0,27
١٤١٥/٠٣/١٤,30,0,30
١٤١٥/٠٣/١٥,32,0,32
١٤١٥/٠٣/١٦,30,0,30
١٤١٥/٠٣/١٧,35,0,35
١٤١٥/٠٣/١٨,27,0,27
١٤١٥/٠٣/١٩,23,0,23
١٤١٥/٠٣/٢٠,33,0,33
١٤١٥/٠٣/٢١,29,0,29
١٤١٥/٠٣/٢٢,44,0,44
١٤١٥/٠٣/٢٣,31,0,31
١٤١٥/٠٣/٢٤,33,0,33
١٤١٥/٠٣/٢٥,28,0,28
١٤١٥/٠٣/٢٦,39,0,39
١٤١٥/٠٣/٢٧,40,0,40
١٤١٥/٠٣/٢٨,32,0,32
١٤١٥/٠٣/٢٩,44,0,44
١٤١٥/٠٤/٠١,38,0,38
١٤١٥/٠٤/٠٢,35,0,35
١٤١٥/٠٤/٠٣,25,0,25
١٤١٥/٠٤/٠٤,23,0,23
١٤١٥/٠٤/٠٥,35,0,35
١٤١٥/٠٤/٠٦,37,0,37
١٤١٥/٠٤/٠٧,36,0,36
١٤١٥/٠٤/٠٨,31,0,31
١٤١٥/٠٤/٠٩,34,0,34
١٤١٥/٠٤/١٠,22,0,22
١٤١٥/٠٤/١١,29,0,29
١٤١٥/٠٤/١٢,31,0,31
١٤١٥/٠٤/١٣,23,0,23
١٤١٥/٠٤/١٤,26,0,26
١٤١٥/٠٤/١٥,25,0,25
١٤١٥/٠٤/١٦,33,0,33
١٤١٥/٠٤/١٧,23,0,23
١٤١٥/٠٤/١٨,33,0,33
١٤١٥/٠٤/١٩,27,0,27
١٤١٥/٠٤/٢٠,29,0,29
١٤١٥/٠٤/٢١,38,0,38
١٤١٥/٠٤/٢٢,31,0,31
١٤١٥/٠٤/٢٣,35,0,35
١٤١٥/٠٤/٢٤,30,0,30
١٤١٥/٠٤/٢٥,34,0,34
١٤١٥/٠٤/٢٦,37,0,37
١٤١٥/٠٤/٢٧,41,0,41
١٤١٥/٠٤/٢٨,28,0,28
١٤١٥/٠٤/٢٩,22,0,22
١٤١٥/٠٤/٣٠,26,0,26
١٤١٥/٠٥/٠١,31,0,31
١٤١٥/٠٥/٠٢,36,0,36
١٤١٥/٠٥/٠٣,34,0,34
١٤١٥/٠٥/٠٤,35,0,35
١٤١٥/٠٥/٠٥,35,0,35
١٤١٥/٠٥/٠٦,29,0,29
١٤١٥/٠٥/٠٧,21,0,21
١٤١٥/٠٥/٠٨,41,0,41
١٤١٥/٠٥/٠٩,30,0,30
١٤١٥/٠٥/١٠,36,0,36
١٤١٥/٠٥/١١,38,0,38
١٤١٥/٠٥/١٢,20,0,20
١٤١٥/٠٥/١٣,21,0,21
١٤١٥/٠٥/١٤,38,0,38
١٤١٥/٠٥/١٥,31,0,31
١٤١٥/٠٥/١٦,27,0,27
١٤١٥/٠٥/١٧,31,0,31
١٤١٥/٠٥/١٨,31,0,31
١٤١٥/٠٥/١٩,29,0,29
١٤١٥/٠٥/٢٠,32,0,32
١٤١٥/٠٥/٢١,36,0,36
١٤١٥/٠٥/٢٢,21,0,21
١٤١٥/٠٥/٢٣,39,0,39
١٤١٥/٠٥/٢٤,17,0,17
١٤١٥/٠٥/٢٥,31,0,31
١٤١٥/٠٥/٢٦,23,0,23
١٤١٥/٠٥/٢٧,39,0,39
١٤١٥/٠٥/٢٨,31,0,31
١٤١٥/٠٥/٢٩,35,0,35
١٤١٥/٠٦/٠١,36,0,36
١٤١٥/٠٦/٠٢,36,0,36
١٤١٥/٠٦/٠٣,26,0,26
١٤١٥/٠٦/٠٤,32,0,32
١٤١٥/٠٦/٠٥,36,0,36
١٤١٥/٠٦/٠٦,26,0,26
١٤١٥/٠٦/٠٧,38,0,38
١٤١٥/٠٦/٠٨,35,0,35
١٤١٥/٠٦/٠٩,25,0,25
١٤١٥/٠٦/١٠,36,0,36
١٤١٥/٠٦/١١,26,0,26
١٤١٥/٠٦/١٢,29,0,29
١٤١٥/٠٦/١٣,37,0,37
١٤١٥/٠٦/١٤,26,0,26
١٤١٥/٠٦/١٥,25,0,25
١٤١٥/٠٦/١٦,40,0,40
١٤١٥/٠٦/١٧,25,0,25
١٤١٥/٠٦/١٨,26,0,26
١٤١٥/٠٦/١٩,34,0,34
١٤١٥/٠٦/٢٠,43,0,43
١٤١٥/٠٦/٢١,28,0,28
١٤١٥/٠٦/٢٢,27,0,27
١٤١٥/٠٦/٢٣,25,0,25
١٤١٥/٠٦/٢٤,29,0,29
١٤١٥/٠٦/٢٥,34,0,34
١٤١٥/٠٦/٢٦,28,0,28
١٤١٥/٠٦/٢٧,33,0,33
١٤١٥/٠٦/٢٨,40,0,40
١٤١٥/٠٦/٢٩,34,0,34
١٤١٥/٠٧/٠١,25,0,25
١٤١٥/٠٧/٠٢,40,0,40
١٤١٥/٠٧/٠٣,24,0,24
١٤١٥/٠٧/٠٤,30,0,30
١٤١٥/٠٧/٠٥,36,0,36
١٤١٥/٠٧/٠٦,35,0,35
١٤١٥/٠٧/٠٧,41,0,41
١٤١٥/٠٧/٠٨,36,0,36
١٤١٥/٠٧/٠٩,32,0,32
١٤١٥/٠٧/١٠,29,0,29
١٤١٥/٠٧/١١,32,0,32
١٤١٥/٠٧/١٢,33,0,33
١٤١٥/٠٧/١٣,36,0,36
١٤١٥/٠٧/١٤,36,0,36
١٤١٥/٠٧/١٥,28,0,28
١٤١٥/٠٧/١٦,31,0,31
١٤١٥/٠٧/١٧,40,0,40
١٤١٥/٠٧/١٨,24,0,24
١٤١٥/٠٧/١٩,40,0,40
١٤١٥/٠٧/٢٠,27,0,27
١٤١٥/٠٧/٢١,32,0,32
١٤١٥/٠٧/٢٢,28,0,28
١٤١٥/٠٧/٢٣,26,0,26
١٤١٥/٠٧/٢٤,30,0,30
١٤١٥/٠٧/٢٥,26,0,26
١٤١٥/٠٧/٢٦,32,0,32
١٤١٥/٠٧/٢٧,32,0,32
١٤١٥/٠٧/٢٨,33,0,33
١٤١٥/٠٧/٢٩,22,0,22
١٤١٥/٠٧/٣٠,40,0,40
١٤١٥/٠٨/٠١,37,0,37
١٤١٥/٠٨/٠٢,35,0,35
١٤١٥/٠٨/٠٣,32,0,32
١٤١٥/٠٨/٠٤,33,0,33
١٤١٥/٠٨/٠٥,35,0,35
١٤١٥/٠٨/٠٦,33,0,33
١٤١٥/٠٨/٠٧,34,0,34
١٤١٥/٠٨/٠٨,27,0,27
١٤١٥/٠٨/٠٩,37,0,37
١٤١٥/٠٨/١٠,31,0,31
١٤١٥/٠٨/١١,40,0,40
١٤١٥/٠٨/١٢,45,0,45
١٤١٥/٠٨/١٣,29,0,29
١٤١٥/٠٨/١٤,37,0,37
١٤١٥/٠٨/١٥,23,0,23
١٤١٥/٠٨/١٦,31,0,31
١٤١٥/٠٨/١٧,29,0,29
١٤١٥/٠٨/١٨,41,0,41
١٤١٥/٠٨/١٩,33,0,33
١٤١٥/٠٨/٢٠,35,0,35
١٤١٥/٠٨/٢١,31,0,31
١٤١٥/٠٨/٢٢,31,0,31
١٤١٥/٠٨/٢٣,28,0,28
١٤١٥/٠٨/٢٤,29,0,29
١٤١٥/٠٨/٢٥,36,0,36
١٤١٥/٠٨/٢٦,37,0,37
١٤١٥/٠٨/٢٧,32,0,32
١٤١٥/٠٨/٢٨,26,0,26
١٤١٥/٠٨/٢٩,33,0,33
١٤١٥/٠٩/٠١,33,0,33
١٤١٥/٠٩/٠٢,31,0,31
١٤١٥/٠٩/٠٣,30,0,30
١٤١٥/٠٩/٠٤,31,0,31
١٤١٥/٠٩/٠٥,35,0,35
١٤١٥/٠٩/٠٦,33,0,33
١٤١٥/٠٩/٠٧,39,0,39
١٤١٥/٠٩/٠٨,34,0,34
١٤١٥/٠٩/٠٩,26,0,26
١٤١٥/٠٩/١٠,42,0,42
١٤١٥/٠٩/١١,38,0,38
١٤١٥/٠٩/١٢,44,0,44
١٤١٥/٠٩/١٣,33,0,33
١٤١٥/٠٩/١٤,29,0,29
١٤١٥/٠٩/١٥,40,0,40
١٤١٥/٠٩/١٦,25,0,25
١٤١٥/٠٩/١٧,30,0,30
١٤١٥/٠٩/١٨,31,0,31
١٤١٥/٠٩/١٩,31,0,31
١٤١٥/٠٩/٢٠,35,0,35
١٤١٥/٠٩/٢١,36,0,36
١٤١٥/٠٩/٢٢,42,0,42
١٤١٥/٠٩/٢٣,39,0,39
١٤١٥/٠٩/٢٤,38,0,38
١٤١٥/٠٩/٢٥,44,0,44
١٤١٥/٠٩/٢٦,36,0,36
١٤١٥/٠٩/٢٧,31,0,31
١٤١٥/٠٩/٢٨,42,0,42
١٤١٥/٠٩/٢٩,24,0,24
١٤١٥/٠٩/٣٠,32,0,32
١٤١٥/١٠/٠١,25,0,25
١٤١٥/١٠/٠٢,33,0,33
١٤١٥/١٠/٠٣,35,0,35
١٤١٥/١٠/٠٤,24,0,24
١٤١٥/١٠/٠٥,28,0,28
١٤١٥/١٠/٠٦,30,0,30
١٤١٥/١٠/٠٧,47,0,47
١٤١٥/١٠/٠٨,32,0,32
١٤١٥/١٠/٠٩,38,0,38
١٤١٥/١٠/١٠,23,0,23
١٤١٥/١٠/١١,34,0,34
١٤١٥/١٠/١٢,38,0,38
١٤١٥/١٠/١٣,28,0,28
١٤١٥/١٠/١٤,32,0,32
١٤١٥/١٠/١٥,21,0,21
١٤١٥/١٠/١٦,30,0,30
١٤١٥/١٠/١٧,31,0,31
١٤١٥/١٠/١٨,32,0,32
١٤١٥/١٠/١٩,23,0,23
١٤١٥/١٠/٢٠,39,0,39
١٤١٥/١٠/٢١,34,0,34
١٤١٥/١٠/٢٢,34,0,34
١٤١٥/١٠/٢٣,26,0,26
١٤١٥/١٠/٢٤,20,0,20
١٤١٥/١٠/٢٥,33,0,33
١٤١٥/١٠/٢٦,36,0,36
١٤١٥/١٠/٢٧,25,0,25
١٤١٥/١٠/٢٨,37,0,37
١٤١٥/١٠/٢٩,26,0,26
١٤١٥/١٠/٣٠,40,0,40
١٤١٥/١١/٠١,24,0,24
١٤١٥/١١/٠٢,32,0,32
١٤١٥/١١/٠٣,35,0,35
١٤١٥/١١/٠٤,32,0,32
١٤١٥/١١/٠٥,34,0,34
١٤١٥/١١/٠٦,31,0,31
١٤١٥/١١/٠٧,37,0,37
١٤١٥/١١/٠٨,26,0,26
١٤١٥/١١/٠٩,41,0,41
١٤١٥/١١/١٠,43,0,43
١٤١٥/١١/١١,39,0,39
١٤١٥/١١/١٢,33,0,33
١٤١٥/١١/١٣,47,0,47
١٤١٥/١١/١٤,34,0,34
١٤١٥/١١/١٥,26,0,26
١٤١٥/١١/١٦,40,0,40
١٤١٥/١١/١٧,33,0,33
١٤١٥/١١/١٨,26,0,26
١٤١٥/١١/١٩,35,0,35
١٤١٥/١١/٢٠,34,0,34
١٤١٥/١١/٢١,41,0,41
١٤١٥/١١/٢٢,35,0,35
١٤١٥/١١/٢٣,25,0,25
١٤١٥/١١/٢٤,28,0,28
١٤١٥/١١/٢٥,17,0,17
١٤١٥/١١/٢٦,34,0,34
١٤١٥/١١/٢٧,35,0,35
١٤١٥/١١/٢٨,36,0,36
١٤١٥/١١/٢٩,27,0,27
١٤١٥/١٢/٠١,40,0,40
١٤١٥/١٢/٠٢,31,0,31
١٤١٥/١٢/٠٣,31,0,31
١٤١٥/١٢/٠٤,34,0,34
١٤١٥/١٢/٠٥,27,0,27
١٤١٥/١٢/٠٦,27,0,27
١٤١٥/١٢/٠٧,39,0,39
١٤١٥/١٢/٠٨,30,0,30
١٤١٥/١٢/٠٩,37,0,37
١٤١٥/١٢/١٠,37,0,37
١٤١٥/١٢/١١,31,0,31
١٤١٥/١٢/١٢,27,0,27
١٤١٥/١٢/١٣,30,0,30
١٤١٥/١٢/١٤,27,0,27
١٤١٥/١٢/١٥,30,0,30
١٤١٥/١٢/١٦,29,0,29
١٤١٥/١٢/١٧,39,0,39
١٤١٥/١٢/١٨,30,0,30
١٤١٥/١٢/١٩,34,0,34
١٤١٥/١٢/٢٠,31,0,31
١٤١٥/١٢/٢١,40,0,40
١٤١٥/١٢/٢٢,25,0,25
١٤١٥/١٢/٢٣,45,0,45
١٤١٥/١٢/٢٤,26,0,26
١٤١٥/١٢/٢٥,34,0,34
١٤١٥/١٢/٢٦,32,0,32
١٤١٥/١٢/٢٧,43,0,43
١٤١٥/١٢/٢٨,26,0,26
١٤١٥/١٢/٢٩,29,0,29
١٤١٥/١٢/٣٠,30,0,30
١٤١٦/٠١/٠١,40,0,40
١٤١٦/٠١/٠٢,29,0,29
١٤١٦/٠١/٠٣,38,0,38
١٤١٦/٠١/٠٤,26,0,26
١٤١٦/٠١/٠٥,31,0,31
١٤١٦/٠١/٠٦,32,0,32
١٤١٦/٠١/٠٧,30,0,30
١٤١٦/٠١/٠٨,31,0,31
١٤١٦/٠١/٠٩,35,0,35
١٤١٦/٠١/١٠,24,0,24
١٤١٦/٠١/١١,45,0,45
١٤١٦/٠١/١٢,25,0,25
١٤١٦/٠١/١٣,35,0,35
١٤١٦/٠١/١٤,33,0,33
١٤١٦/٠١/١٥,38,0,38
١٤١٦/٠١/١٦,20,0,20
١٤١٦/٠١/١٧,31,0,31
١٤١٦/٠١/١٨,37,0,37
١٤١٦/٠١/١٩,34,0,34
١٤١٦/٠١/٢٠,32,0,32
١٤١٦/٠١/٢١,31,0,31
١٤١٦/٠١/٢٢,34,0,34
١٤١٦/٠١/٢٣,33,0,33
١٤١٦/٠١/٢٤,30,0,30
١٤١٦/٠١/٢٥,31,0,31
١٤١٦/٠١/٢٦,32,0,32
١٤١٦/٠١/٢٧,34,0,34
١٤١٦/٠١/٢٨,30,0,30
١٤١٦/٠١/٢٩,19,0,19
١٤١٦/٠١/٣٠,48,0,48
١٤١٦/٠٢/٠١,34,0,34
١٤١٦/٠٢/٠٢,31,0,31
١٤١٦/٠٢/٠٣,27,0,27
١٤١٦/٠٢/٠٤,26,0,26
١٤١٦/٠٢/٠٥,30,0,30
١٤١٦/٠٢/٠٦,28,0,28
١٤١٦/٠٢/٠٧,38,0,38
١٤١٦/٠٢/٠٨,24,0,24
١٤١٦/٠٢/٠٩,30,0,30
١٤١٦/٠٢/١٠,35,0,35
١٤١٦/٠٢/١١,38,0,38
١٤١٦/٠٢/١٢,26,0,26
١٤١٦/٠٢/١٣,31,0,31
١٤١٦/٠٢/١٤,30,0,30
١٤١٦/٠٢/١٥,33,0,33
١٤١٦/٠٢/١٦,36,0,36
١٤١٦/٠٢/١٧,31,0,31
١٤١٦/٠٢/١٨,33,0,33
١٤١٦/٠٢/١٩,30,0,30
١٤١٦/٠٢/٢٠,46,0,46
١٤١٦/٠٢/٢١,27,0,27
١٤١٦/٠٢/٢٢,42,0,42
١٤١٦/٠٢/٢٣,32,0,32
١٤١٦/٠٢/٢٤,29,0,29
١٤١٦/٠٢/٢٥,34,0,34
١٤١٦/٠٢/٢٦,39,0,39
١٤١٦/٠٢/٢٧,43,0,43
١٤١٦/٠٢/٢٨,30,0,30
١٤١٦/٠٢/٢٩,36,0,36
١٤١٦/٠٣/٠١,37,0,37
١٤١٦/٠٣/٠٢,34,0,34
١٤١٦/٠٣/٠٣,31,0,31
١٤١٦/٠٣/٠٤,34,0,34
١٤١٦/٠٣/٠٥,29,0,29
١٤١٦/٠٣/٠٦,36,0,36
١٤١٦/٠٣/٠٧,28,0,28
١٤١٦/٠٣/٠٨,34,0,34
١٤١٦/٠٣/٠٩,33,0,33
١٤١٦/٠٣/١٠,34,0,34
١٤١٦/٠٣/١١,40,0,40
١٤١٦/٠٣/١٢,41,0,41
١٤١٦/٠٣/١٣,40,0,40
١٤١٦/٠٣/١٤,27,0,27
١٤١٦/٠٣/١٥,27,0,27
١٤١٦/٠٣/١٦,25,0,25
١٤١٦/٠٣/١٧,28,0,28
١٤١٦/٠٣/١٨,23,0,23
١٤١٦/٠٣/١٩,34,0,34
١٤١٦/٠٣/٢٠,36,0,36
١٤١٦/٠٣/٢١,35,0,35
١٤١٦/٠٣/٢٢,39,0,39
١٤١٦/٠٣/٢٣,37,0,37
١٤١٦/٠٣/٢٤,35,0,35
١٤١٦/٠٣/٢٥,35,0,35
١٤١٦/٠٣/٢٦,30,0,30
١٤١٦/٠٣/٢٧,24,0,24
١٤١٦/٠٣/٢٨,24,0,24
١٤١٦/٠٣/٢٩,36,0,36
١٤١٦/٠٣/٣٠,28,0,28
١٤١٦/٠٤/٠١,24,0,24
١٤١٦/٠٤/٠٢,26,0,26
١٤١٦/٠٤/٠٣,35,0,35
١٤١٦/٠٤/٠٤,45,0,45
١٤١٦/٠٤/٠٥,38,0,38
١٤١٦/٠٤/٠٦,24,0,24
١٤١٦/٠٤/٠٧,32,0,32
١٤١٦/٠٤/٠٨,27,0,27
١٤١٦/٠٤/٠٩,37,0,37
١٤١٦/٠٤/١٠,38,0,38
١٤١٦/٠٤/١١,43,0,43
١٤١٦/٠٤/١٢,33,0,33
١٤١٦/٠٤/١٣,22,0,22
١٤١٦/٠٤/١٤,38,0,38
١٤١٦/٠٤/١٥,37,0,37
١٤١٦/٠٤/١٦,33,0,33
١٤١٦/٠٤/١٧,39,0,39
١٤١٦/٠٤/١٨,46,0,46
١٤١٦/٠٤/١٩,32,0,32
١٤١٦/٠٤/٢٠,33,0,33
١٤١٦/٠٤/٢١,28,0,28
١٤١٦/٠٤/٢٢,31,0,31
١٤١٦/٠٤/٢٣,26,0,26
١٤١٦/٠٤/٢٤,44,0,44
١٤١٦/٠٤/٢٥,32,0,32
١٤١٦/٠٤/٢٦,36,0,36
١٤١٦/٠٤/٢٧,32,0,32
١٤١٦/٠٤/٢٨,29,0,29
١٤١٦/٠٤/٢٩,39,0,39
١٤١٦/٠٥/٠١,38,0,38
١٤١٦/٠٥/٠٢,29,0,29
١٤١٦/٠٥/٠٣,30,0,30
١٤١٦/٠٥/٠٤,31,0,31
١٤١٦/٠٥/٠٥,42,0,42
١٤١٦/٠٥/٠٦,39,0,39
١٤١٦/٠٥/٠٧,45,0,45
١٤١٦/٠٥/٠٨,29,0,29
١٤١٦/٠٥/٠٩,33,0,33
١٤١٦/٠٥/١٠,36,0,36
١٤١٦/٠٥/١١,24,0,24
١٤١٦/٠٥/١٢,36,0,36
١٤١٦/٠٥/١٣,41,0,41
١٤١٦/٠٥/١٤,23,0,23
١٤١٦/٠٥/١٥,31,0,31
١٤١٦/٠٥/١٦,25,0,25
١٤١٦/٠٥/١٧,27,0,27
١٤١٦/٠٥/١٨,33,0,33
١٤١٦/٠٥/١٩,29,0,29
١٤١٦/٠٥/٢٠,39,0,39
١٤١٦/٠٥/٢١,36,0,36
١٤١٦/٠٥/٢٢,24,0,24
١٤١٦/٠٥/٢٣,37,0,37
١٤١٦/٠٥/٢٤,41,0,41
١٤١٦/٠٥/٢٥,32,0,32
١٤١٦/٠٥/٢٦,23,0,23
١٤١٦/٠٥/٢٧,35,0,35
١٤١٦/٠٥/٢٨,32,0,32
١٤١٦/٠٥/٢٩,36,0,36
١٤١٦/٠٥/٣٠,31,0,31
١٤١٦/٠٦/٠١,42,0,42
١٤١٦/٠٦/٠٢,30,0,30
١٤١٦/٠٦/٠٣,43,0,43
١٤١٦/٠٦/٠٤,22,0,22
١٤١٦/٠٦/٠٥,31,0,31
١٤١٦/٠٦/٠٦,38,0,38
١٤١٦/٠٦/٠٧,19,0,19
١٤١٦/٠٦/٠٨,22,0,22
١٤١٦/٠٦/٠٩,34,0,34
١٤١٦/٠٦/١٠,22,0,22
١٤١٦/٠٦/١١,40,0,40
١٤١٦/٠٦/١٢,26,0,26
١٤١٦/٠٦/١٣,32,0,32
١٤١٦/٠٦/١٤,29,0,29
١٤١٦/٠٦/١٥,32,0,32
١٤١٦/٠٦/١٦,36,0,36
١٤١٦/٠٦/١٧,34,0,34
١٤١٦/٠٦/١٨,38,0,38
١٤١٦/٠٦/١٩,44,0,44
١٤١٦/٠٦/٢٠,31,0,31
١٤١٦/٠٦/٢١,38,0,38
١٤١٦/٠٦/٢٢,42,0,42
١٤١٦/٠٦/٢٣,25,0,25
١٤١٦/٠٦/٢٤,32,0,32
١٤١٦/٠٦/٢٥,24,0,24
١٤١٦/٠٦/٢٦,29,0,29
١٤١٦/٠٦/٢٧,30,0,30
١٤١٦/٠٦/٢٨,33,0,33
١٤١٦/٠٦/٢٩,45,0,45
١٤١٦/٠٧/٠١,31,0,31
١٤١٦/٠٧/٠٢,30,0,30
١٤١٦/٠٧/٠٣,36,0,36
١٤١٦/٠٧/٠٤,43,0,43
١٤١٦/٠٧/٠٥,24,0,24
١٤١٦/٠٧/٠٦,33,0,33
١٤١٦/٠٧/٠٧,29,0,29
١٤١٦/٠٧/٠٨,25,0,25
١٤١٦/٠٧/٠٩,35,0,35
١٤١٦/٠٧/١٠,42,0,42
١٤١٦/٠٧/١١,32,0,32
١٤١٦/٠٧/١٢,42,0,42
١٤١٦/٠٧/١٣,37,0,37
١٤١٦/٠٧/١٤,30,0,30
١٤١٦/٠٧/١٥,31,0,31
١٤١٦/٠٧/١٦,39,0,39
١٤١٦/٠٧/١٧,32,0,32
١٤١٦/٠٧/١٨,42,0,42
١٤١٦/٠٧/١٩,32,0,32
١٤١٦/٠٧/٢٠,43,0,43
١٤١٦/٠٧/٢١,33,0,33
١٤١٦/٠٧/٢٢,28,0,28
١٤١٦/٠٧/٢٣,32,0,32
١٤١٦/٠٧/٢٤,36,0,36
١٤١٦/٠٧/٢٥,38,0,38
١٤١٦/٠٧/٢٦,34,0,34
١٤١٦/٠٧/٢٧,29,0,29
١٤١٦/٠٧/٢٨,31,0,31
١٤١٦/٠٧/٢٩,29,0,29
١٤١٦/٠٧/٣٠,30,0,30
١٤١٦/٠٨/٠١,26,0,26
١٤١٦/٠٨/٠٢,29,0,29
١٤١٦/٠٨/٠٣,32,0,32
١٤١٦/٠٨/٠٤,37,0,37
١٤١٦/٠٨/٠٥,33,0,33
١٤١٦/٠٨/٠٦,38,0,38
١٤١٦/٠٨/٠٧,28,0,28
١٤١٦/٠٨/٠٨,33,0,33
١٤١٦/٠٨/٠٩,30,0,30
١٤١٦/٠٨/١٠,29,0,29
١٤١٦/٠٨/١١,35,0,35
١٤١٦/٠٨/١٢,28,0,28
١٤١٦/٠٨/١٣,22,0,22
١٤١٦/٠٨/١٤,35,0,35
١٤١٦/٠٨/١٥,50,0,50
١٤١٦/٠٨/١٦,31,0,31
١٤١٦/٠٨/١٧,27,0,27
١٤١٦/٠٨/١٨,31,0,31
١٤١٦/٠٨/١٩,46,0,46
١٤١٦/٠٨/٢٠,32,0,32
١٤١٦/٠٨/٢١,36,0,36
١٤١٦/٠٨/٢٢,39,0,39
١٤١٦/٠٨/٢٣,35,0,35
١٤١٦/٠٨/٢٤,25,0,25
