violation_date,paid_violations,unpaid_violations
١٤١٤/٠٢/٠١,34,0
١٤١٤/٠٢/٠٢,23,0
١٤١٤/٠٢/٠٣,44,0
١٤١٤/٠٢/٠٤,18,0
١٤١٤/٠٢/٠٥,31,0
١٤١٤/٠٢/٠٦,31,0
١٤١٤/٠٢/٠٧,34,0
١٤١٤/٠٢/٠٨,26,0
١٤١٤/٠٢/٠٩,34,0
١٤١٤/٠٢/١٠,27,0
١٤١٤/٠٢/١١,28,0
١٤١٤/٠٢/١٢,23,0
١٤١٤/٠٢/١٣,29,0
١٤١٤/٠٢/١٤,20,0
١٤١٤/٠٢/١٥,25,0
١٤١٤/٠٢/١٦,25,0
١٤١٤/٠٢/١٧,26,0
١٤١٤/٠٢/١٨,36,0
١٤١٤/٠٢/١٩,27,0
١٤١٤/٠٢/٢٠,28,0
١٤١٤/٠٢/٢١,28,0
١٤١٤/٠٢/٢٢,30,0
١٤١٤/٠٢/٢٣,24,0
١٤١٤/٠٢/٢٤,37,0
١٤١٤/٠٢/٢٥,24,0
١٤١٤/٠٢/٢٦,22,0
١٤١٤/٠٢/٢٧,24,0
١٤١٤/٠٢/٢٨,28,0
١٤١٤/٠٢/٢٩,26,0
١٤١٤/٠٣/٠١,24,0
١٤١٤/٠٣/٠٢,23,0
١٤١٤/٠٣/٠٣,31,0
١٤١٤/٠٣/٠٤,34,0
١٤١٤/٠٣/٠٥,31,0
١٤١٤/٠٣/٠٦,27,0
١٤١٤/٠٣/٠٧,37,0
١٤١٤/٠٣/٠٨,34,0
١٤١٤/٠٣/٠٩,27,0
١٤١٤/٠٣/١٠,31,0
١٤١٤/٠٣/١١,30,0
١٤١٤/٠٣/١٢,23,0
١٤١٤/٠٣/١٣,25,0
١٤١٤/٠٣/١٤,26,0
١٤١٤/٠٣/١٥,29,0
١٤١٤/٠٣/١٦,27,0
١٤١٤/٠٣/١٧,28,0
١٤١٤/٠٣/١٨,28,0
١٤١٤/٠٣/١٩,34,0
١٤١٤/٠٣/٢٠,30,0
١٤١٤/٠٣/٢١,34,0
١٤١٤/٠٣/٢٢,30,0
١٤١٤/٠٣/٢٣,35,0
١٤١٤/٠٣/٢٤,38,0
١٤١٤/٠٣/٢٥,35,0
١٤١٤/٠٣/٢٦,36,0
١٤١٤/٠٣/٢٧,24,0
١٤١٤/٠٣/٢٨,32,0
١٤١٤/٠٣/٢٩,37,0
١٤١٤/٠٣/٣٠,25,0
١٤١٤/٠٤/٠١,29,0
١٤١٤/٠٤/٠٢,33,0
١٤١٤/٠٤/٠٣,37,0
١٤١٤/٠٤/٠٤,30,0
١٤١٤/٠٤/٠٥,32,0
١٤١٤/٠٤/٠٦,27,0
١٤١٤/٠٤/٠٧,28,0
١٤١٤/٠٤/٠٨,26,0
١٤١٤/٠٤/٠٩,28,0
١٤١٤/٠٤/١٠,31,0
١٤١٤/٠٤/١١,21,0
١٤١٤/٠٤/١٢,20,0
١٤١٤/٠٤/١٣,28,0
١٤١٤/٠٤/١٤,37,0
١٤١٤/٠٤/١٥,20,0
١٤١٤/٠٤/١٦,31,0
١٤١٤/٠٤/١٧,28,0
١٤١٤/٠٤/١٨,34,0
١٤١٤/٠٤/١٩,25,0
١٤١٤/٠٤/٢٠,37,0
١٤١٤/٠٤/٢١,27,0
١٤١٤/٠٤/٢٢,31,0
١٤١٤/٠٤/٢٣,26,0
١٤١٤/٠٤/٢٤,32,0
١٤١٤/٠٤/٢٥,25,0
١٤١٤/٠٤/٢٦,25,0
١٤١٤/٠٤/٢٧,31,0
١٤١٤/٠٤/٢٨,33,0
١٤١٤/٠٤/٢٩,32,0
١٤١٤/٠٥/٠١,33,0
١٤١٤/٠٥/٠٢,25,0
١٤١٤/٠٥/٠٣,42,0
١٤١٤/٠٥/٠٤,25,0
١٤١٤/٠٥/٠٥,26,0
١٤١٤/٠٥/٠٦,38,0
١٤١٤/٠٥/٠٧,29,0
١٤١٤/٠٥/٠٨,32,0
١٤١٤/٠٥/٠٩,31,0
١٤١٤/٠٥/١٠,26,0
١٤١٤/٠٥/١١,32,0
١٤١٤/٠٥/١٢,28,0
١٤١٤/٠٥/١٣,27,0
١٤١٤/٠٥/١٤,31,0
١٤١٤/٠٥/١٥,36,0
١٤١٤/٠٥/١٦,25,0
١٤١٤/٠٥/١٧,43,0
١٤١٤/٠٥/١٨,17,0
١٤١٤/٠٥/١٩,36,0
١٤١٤/٠٥/٢٠,35,0
١٤١٤/٠٥/٢١,33,0
١٤١٤/٠٥/٢٢,27,0
١٤١٤/٠٥/٢٣,28,0
١٤١٤/٠٥/٢٤,19,0
١٤١٤/٠٥/٢٥,34,0
١٤١٤/٠٥/٢٦,36,0
١٤١٤/٠٥/٢٧,28,0
١٤١٤/٠٥/٢٨,24,0
١٤١٤/٠٥/٢٩,40,0
١٤١٤/٠٦/٠١,23,0
١٤١٤/٠٦/٠٢,28,0
١٤١٤/٠٦/٠٣,22,0
١٤١٤/٠٦/٠٤,24,0
١٤١٤/٠٦/٠٥,30,0
١٤١٤/٠٦/٠٦,20,0
١٤١٤/٠٦/٠٧,21,0
١٤١٤/٠٦/٠٨,33,0
١٤١٤/٠٦/٠٩,30,0
١٤١٤/٠٦/١٠,26,0
١٤١٤/٠٦/١١,22,0
١٤١٤/٠٦/١٢,29,0
١٤١٤/٠٦/١٣,27,0
١٤١٤/٠٦/١٤,33,0
١٤١٤/٠٦/١٥,29,0
١٤١٤/٠٦/١٦,41,0
١٤١٤/٠٦/١٧,19,0
١٤١٤/٠٦/١٨,27,0
١٤١٤/٠٦/١٩,31,0
١٤١٤/٠٦/٢٠,28,0
١٤١٤/٠٦/٢١,18,0
١٤١٤/٠٦/٢٢,34,0
١٤١٤/٠٦/٢٣,23,0
١٤١٤/٠٦/٢٤,27,0
١٤١٤/٠٦/٢٥,30,0
١٤١٤/٠٦/٢٦,35,0
١٤١٤/٠٦/٢٧,27,0
١٤١٤/٠٦/٢٨,27,0
١٤١٤/٠٦/٢٩,26,0
١٤١٤/٠٦/٣٠,28,0
١٤١٤/٠٧/٠١,27,0
١٤١٤/٠٧/٠٢,32,0
١٤١٤/٠٧/٠٣,28,0
١٤١٤/٠٧/٠٤,32,0
١٤١٤/٠٧/٠٥,26,0
١٤١٤/٠٧/٠٦,26,0
١٤١٤/٠٧/٠٧,34,0
١٤١٤/٠٧/٠٨,27,0
١٤١٤/٠٧/٠٩,26,0
١٤١٤/٠٧/١٠,37,0
١٤١٤/٠٧/١١,31,0
١٤١٤/٠٧/١٢,31,0
١٤١٤/٠٧/١٣,32,0
١٤١٤/٠٧/١٤,20,0
١٤١٤/٠٧/١٥,28,0
١٤١٤/٠٧/١٦,31,0
١٤١٤/٠٧/١٧,28,0
١٤١٤/٠٧/١٨,30,0
١٤١٤/٠٧/١٩,29,0
١٤١٤/٠٧/٢٠,37,0
١٤١٤/٠٧/٢١,39,0
١٤١٤/٠٧/٢٢,29,0
١٤١٤/٠٧/٢٣,34,0
١٤١٤/٠٧/٢٤,32,0
١٤١٤/٠٧/٢٥,25,0
١٤١٤/٠٧/٢٦,29,0
١٤١٤/٠٧/٢٧,29,0
١٤١٤/٠٧/٢٨,27,0
١٤١٤/٠٧/٢٩,34,0
١٤١٤/٠٨/٠١,23,0
١٤١٤/٠٨/٠٢,31,0
١٤١٤/٠٨/٠٣,25,0
١٤١٤/٠٨/٠٤,33,0
١٤١٤/٠٨/٠٥,33,0
١٤١٤/٠٨/٠٦,30,0
١٤١٤/٠٨/٠٧,28,0
١٤١٤/٠٨/٠٨,29,0
١٤١٤/٠٨/٠٩,36,0
١٤١٤/٠٨/١٠,21,0
١٤١٤/٠٨/١١,22,0
١٤١٤/٠٨/١٢,23,0
١٤١٤/٠٨/١٣,29,0
١٤١٤/٠٨/١٤,32,0
١٤١٤/٠٨/١٥,26,0
١٤١٤/٠٨/١٦,39,0
١٤١٤/٠٨/١٧,31,0
١٤١٤/٠٨/١٨,24,0
١٤١٤/٠٨/١٩,29,0
١٤١٤/٠٨/٢٠,26,0
١٤١٤/٠٨/٢١,42,0
١٤١٤/٠٨/٢٢,28,0
١٤١٤/٠٨/٢٣,30,0
١٤١٤/٠٨/٢٤,25,0
١٤١٤/٠٨/٢٥,34,0
١٤١٤/٠٨/٢٦,28,0
١٤١٤/٠٨/٢٧,22,0
١٤١٤/٠٨/٢٨,37,0
١٤١٤/٠٨/٢٩,34,0
١٤١٤/٠٨/٣٠,24,0
١٤١٤/٠٩/٠١,26,0
١٤١٤/٠٩/٠٢,25,0
١٤١٤/٠٩/٠٣,31,0
١٤١٤/٠٩/٠٤,40,0
١٤١٤/٠٩/٠٥,25,0
١٤١٤/٠٩/٠٦,26,0
١٤١٤/٠٩/٠٧,31,0
١٤١٤/٠٩/٠٨,28,0
١٤١٤/٠٩/٠٩,21,0
١٤١٤/٠٩/١٠,32,0
١٤١٤/٠٩/١١,40,0
١٤١٤/٠٩/١٢,27,0
١٤١٤/٠٩/١٣,27,0
١٤١٤/٠٩/١٤,27,0
١٤١٤/٠٩/١٥,27,0
١٤١٤/٠٩/١٦,36,0
١٤١٤/٠٩/١٧,27,0
١٤١٤/٠٩/١٨,30,0
١٤١٤/٠٩/١٩,46,0
١٤١٤/٠٩/٢٠,29,0
١٤١٤/٠٩/٢١,28,0
١٤١٤/٠٩/٢٢,25,0
١٤١٤/٠٩/٢٣,32,0
١٤١٤/٠٩/٢٤,27,0
١٤١٤/٠٩/٢٥,38,0
١٤١٤/٠٩/٢٦,28,0
١٤١٤/٠٩/٢٧,33,0
١٤١٤/٠٩/٢٨,35,0
١٤١٤/٠٩/٢٩,32,0
١٤١٤/٠٩/٣٠,27,0
١٤١٤/١٠/٠١,34,0
١٤١٤/١٠/٠٢,30,0
١٤١٤/١٠/٠٣,41,0
١٤١٤/١٠/٠٤,34,0
١٤١٤/١٠/٠٥,31,0
١٤١٤/١٠/٠٦,38,0
١٤١٤/١٠/٠٧,30,0
١٤١٤/١٠/٠٨,29,0
١٤١٤/١٠/٠٩,34,0
١٤١٤/١٠/١٠,29,0
١٤١٤/١٠/١١,19,0
١٤١٤/١٠/١٢,31,0
١٤١٤/١٠/١٣,27,0
١٤١٤/١٠/١٤,35,0
١٤١٤/١٠/١٥,26,0
١٤١٤/١٠/١٦,20,0
١٤١٤/١٠/١٧,32,0
١٤١٤/١٠/١٨,29,0
١٤١٤/١٠/١٩,22,0
١٤١٤/١٠/٢٠,25,0
١٤١٤/١٠/٢١,33,0
١٤١٤/١٠/٢٢,40,0
١٤١٤/١٠/٢٣,38,0
١٤١٤/١٠/٢٤,23,0
١٤١٤/١٠/٢٥,20,0
١٤١٤/١٠/٢٦,29,0
١٤١٤/١٠/٢٧,30,0
١٤١٤/١٠/٢٨,30,0
١٤١٤/١٠/٢٩,33,0
١٤١٤/١٠/٣٠,29,0
١٤١٤/١١/٠١,36,0
١٤١٤/١١/٠٢,28,0
١٤١٤/١١/٠٣,36,0
١٤١٤/١١/٠٤,37,0
١٤١٤/١١/٠٥,25,0
١٤١٤/١١/٠٦,23,0
١٤١٤/١١/٠٧,39,0
١٤١٤/١١/٠٨,30,0
١٤١٤/١١/٠٩,33,0
١٤١٤/١١/١٠,32,0
١٤١٤/١١/١١,27,0
١٤١٤/١١/١٢,33,0
١٤١٤/١١/١٣,23,0
١٤١٤/١١/١٤,24,0
١٤١٤/١١/١٥,35,0
١٤١٤/١١/١٦,35,0
١٤١٤/١١/١٧,22,0
١٤١٤/١١/١٨,36,0
١٤١٤/١١/١٩,34,0
١٤١٤/١١/٢٠,23,0
١٤١٤/١١/٢١,35,0
١٤١٤/١١/٢٢,28,0
١٤١٤/١١/٢٣,28,0
١٤١٤/١١/٢٤,30,0
١٤١٤/١١/٢٥,26,0
١٤١٤/١١/٢٦,28,0
١٤١٤/١١/٢٧,36,0
١٤١٤/١١/٢٨,28,0
١٤١٤/١١/٢٩,36,0
١٤١٤/١٢/٠١,38,0
١٤١٤/١٢/٠٢,27,0
١٤١٤/١٢/٠٣,26,0
١٤١٤/١٢/٠٤,31,0
١٤١٤/١٢/٠٥,34,0
١٤١٤/١٢/٠٦,27,0
١٤١٤/١٢/٠٧,33,0
١٤١٤/١٢/٠٨,43,0
١٤١٤/١٢/٠٩,29,0
١٤١٤/١٢/١٠,19,0
١٤١٤/١٢/١١,24,0
١٤١٤/١٢/١٢,33,0
١٤١٤/١٢/١٣,30,0
١٤١٤/١٢/١٤,34,0
١٤١٤/١٢/١٥,37,0
١٤١٤/١٢/١٦,26,0
١٤١٤/١٢/١٧,31,0
١٤١٤/١٢/١٨,19,0
١٤١٤/١٢/١٩,28,0
١٤١٤/١٢/٢٠,33,0
١٤١٤/١٢/٢١,43,0
١٤١٤/١٢/٢٢,28,0
١٤١٤/١٢/٢٣,35,0
١٤١٤/١٢/٢٤,29,0
١٤١٤/١٢/٢٥,29,0
١٤١٤/١٢/٢٦,32,0
١٤١٤/١٢/٢٧,29,0
١٤١٤/١٢/٢٨,32,0
١٤١٤/١٢/٢٩,41,0
١٤١٤/١٢/٣٠,33,0
١٤١٥/٠١/٠١,26,0
١٤١٥/٠١/٠٢,35,0
١٤١٥/٠١/٠٣,28,0
١٤١٥/٠١/٠٤,23,0
١٤١٥/٠١/٠٥,40,0
١٤١٥/٠١/٠٦,30,0
١٤١٥/٠١/٠٧,28,0
١٤١٥/٠١/٠٨,33,0
١٤١٥/٠١/٠٩,28,0
١٤١٥/٠١/١٠,27,0
١٤١٥/٠١/١١,41,0
١٤١٥/٠١/١٢,31,0
١٤١٥/٠١/١٣,39,0
١٤١٥/٠١/١٤,27,0
١٤١٥/٠١/١٥,31,0
١٤١٥/٠١/١٦,32,0
١٤١٥/٠١/١٧,34,0
١٤١٥/٠١/١٨,32,0
١٤١٥/٠١/١٩,30,0
١٤١٥/٠١/٢٠,38,0
١٤١٥/٠١/٢١,39,0
١٤١٥/٠١/٢٢,31,0
١٤١٥/٠١/٢٣,28,0
١٤١٥/٠١/٢٤,23,0
١٤١٥/٠١/٢٥,38,0
١٤١٥/٠١/٢٦,36,0
١٤١٥/٠١/٢٧,36,0
١٤١٥/٠١/٢٨,32,0
١٤١٥/٠١/٢٩,21,0
١٤١٥/٠٢/٠١,30,0
١٤١٥/٠٢/٠٢,33,0
١٤١٥/٠٢/٠٣,38,0
١٤١٥/٠٢/٠٤,27,0
١٤١٥/٠٢/٠٥,37,0
١٤١٥/٠٢/٠٦,23,0
١٤١٥/٠٢/٠٧,44,0
١٤١٥/٠٢/٠٨,22,0
١٤١٥/٠٢/٠٩,26,0
١٤١٥/٠٢/١٠,24,0
١٤١٥/٠٢/١١,30,0
١٤١٥/٠٢/١٢,34,0
١٤١٥/٠٢/١٣,23,0
١٤١٥/٠٢/١٤,31,0
١٤١٥/٠٢/١٥,30,0
١٤١٥/٠٢/١٦,32,0
١٤١٥/٠٢/١٧,32,0
١٤١٥/٠٢/١٨,34,0
١٤١٥/٠٢/١٩,33,0
١٤١٥/٠٢/٢٠,33,0
١٤١٥/٠٢/٢١,30,0
١٤١٥/٠٢/٢٢,34,0
١٤١٥/٠٢/٢٣,39,0
١٤١٥/٠٢/٢٤,39,0
١٤١٥/٠٢/٢٥,34,0
١٤١٥/٠٢/٢٦,39,0
١٤١٥/٠٢/٢٧,36,0
١٤١٥/٠٢/٢٨,35,0
١٤١٥/٠٢/٢٩,31,0
١٤١٥/٠٢/٣٠,24,0
١٤١٥/٠٣/٠١,29,0
١٤١٥/٠٣/٠٢,35,0
١٤١٥/٠٣/٠٣,30,0
١٤١٥/٠٣/٠٤,37,0
١٤١٥/٠٣/٠٥,31,0
١٤١٥/٠٣/٠٦,36,0
١٤١٥/٠٣/٠٧,29,0
١٤١٥/٠٣/٠٨,34,0
١٤١٥/٠٣/٠٩,28,0
١٤١٥/٠٣/١٠,35,0
١٤١٥/٠٣/١١,34,0
١٤١٥/٠٣/١٢,31,0
١٤١٥/٠٣/١٣,27,0
١٤١٥/٠٣/١٤,30,0
١٤١٥/٠٣/١٥,32,0
١٤١٥/٠٣/١٦,30,0
١٤١٥/٠٣/١٧,35,0
١٤١٥/٠٣/١٨,27,0
١٤١٥/٠٣/١٩,23,0
١٤١٥/٠٣/٢٠,33,0
١٤١٥/٠٣/٢١,29,0
١٤١٥/٠٣/٢٢,44,0
١٤١٥/٠٣/٢٣,31,0
١٤١٥/٠٣/٢٤,33,0
١٤١٥/٠٣/٢٥,28,0
١٤١٥/٠٣/٢٦,39,0
١٤١٥/٠٣/٢٧,40,0
١٤١٥/٠٣/٢٨,32,0
١٤١٥/٠٣/٢٩,44,0
١٤١٥/٠٤/٠١,38,0
١٤١٥/٠٤/٠٢,35,0
١٤١٥/٠٤/٠٣,25,0
١٤١٥/٠٤/٠٤,23,0
١٤١٥/٠٤/٠٥,35,0
١٤١٥/٠٤/٠٦,37,0
١٤١٥/٠٤/٠٧,36,0
١٤١٥/٠٤/٠٨,31,0
١٤١٥/٠٤/٠٩,34,0
١٤١٥/٠٤/١٠,22,0
١٤١٥/٠٤/١١,29,0
١٤١٥/٠٤/١٢,31,0
١٤١٥/٠٤/١٣,23,0
١٤١٥/٠٤/١٤,26,0
١٤١٥/٠٤/١٥,25,0
١٤١٥/٠٤/١٦,33,0
١٤١٥/٠٤/١٧,23,0
١٤١٥/٠٤/١٨,33,0
١٤١٥/٠٤/١٩,27,0
١٤١٥/٠٤/٢٠,29,0
١٤١٥/٠٤/٢١,38,0
١٤١٥/٠٤/٢٢,31,0
١٤١٥/٠٤/٢٣,35,0
١٤١٥/٠٤/٢٤,30,0
١٤١٥/٠٤/٢٥,34,0
١٤١٥/٠٤/٢٦,37,0
١٤١٥/٠٤/٢٧,41,0
١٤١٥/٠٤/٢٨,28,0
١٤١٥/٠٤/٢٩,22,0
١٤١٥/٠٤/٣٠,26,0
١٤١٥/٠٥/٠١,31,0
١٤١٥/٠٥/٠٢,36,0
١٤١٥/٠٥/٠٣,34,0
١٤١٥/٠٥/٠٤,35,0
١٤١٥/٠٥/٠٥,35,0
١٤١٥/٠٥/٠٦,29,0
١٤١٥/٠٥/٠٧,21,0
١٤١٥/٠٥/٠٨,41,0
١٤١٥/٠٥/٠٩,30,0
١٤١٥/٠٥/١٠,36,0
١٤١٥/٠٥/١١,38,0
١٤١٥/٠٥/١٢,20,0
١٤١٥/٠٥/١٣,21,0
١٤١٥/٠٥/١٤,38,0
١٤١٥/٠٥/١٥,31,0
١٤١٥/٠٥/١٦,27,0
١٤١٥/٠٥/١٧,31,0
١٤١٥/٠٥/١٨,31,0
١٤١٥/٠٥/١٩,29,0
١٤١٥/٠٥/٢٠,32,0
١٤١٥/٠٥/٢١,36,0
١٤١٥/٠٥/٢٢,21,0
١٤١٥/٠٥/٢٣,39,0
١٤١٥/٠٥/٢٤,17,0
١٤١٥/٠٥/٢٥,31,0
١٤١٥/٠٥/٢٦,23,0
١٤١٥/٠٥/٢٧,39,0
١٤١٥/٠٥/٢٨,31,0
١٤١٥/٠٥/٢٩,35,0
١٤١٥/٠٦/٠١,36,0
١٤١٥/٠٦/٠٢,36,0
١٤١٥/٠٦/٠٣,26,0
١٤١٥/٠٦/٠٤,32,0
١٤١٥/٠٦/٠٥,36,0
١٤١٥/٠٦/٠٦,26,0
١٤١٥/٠٦/٠٧,38,0
١٤١٥/٠٦/٠٨,35,0
١٤١٥/٠٦/٠٩,25,0
١٤١٥/٠٦/١٠,36,0
١٤١٥/٠٦/١١,26,0
١٤١٥/٠٦/١٢,29,0
١٤١٥/٠٦/١٣,37,0
١٤١٥/٠٦/١٤,26,0
١٤١٥/٠٦/١٥,25,0
١٤١٥/٠٦/١٦,40,0
١٤١٥/٠٦/١٧,25,0
١٤١٥/٠٦/١٨,26,0
١٤١٥/٠٦/١٩,34,0
١٤١٥/٠٦/٢٠,43,0
١٤١٥/٠٦/٢١,28,0
١٤١٥/٠٦/٢٢,27,0
١٤١٥/٠٦/٢٣,25,0
١٤١٥/٠٦/٢٤,29,0
١٤١٥/٠٦/٢٥,34,0
١٤١٥/٠٦/٢٦,28,0
١٤١٥/٠٦/٢٧,33,0
١٤١٥/٠٦/٢٨,40,0
١٤١٥/٠٦/٢٩,34,0
١٤١٥/٠٧/٠١,25,0
١٤١٥/٠٧/٠٢,40,0
١٤١٥/٠٧/٠٣,24,0
١٤١٥/٠٧/٠٤,30,0
١٤١٥/٠٧/٠٥,36,0
١٤١٥/٠٧/٠٦,35,0
١٤١٥/٠٧/٠٧,41,0
١٤١٥/٠٧/٠٨,36,0
١٤١٥/٠٧/٠٩,32,0
١٤١٥/٠٧/١٠,29,0
١٤١٥/٠٧/١١,32,0
١٤١٥/٠٧/١٢,33,0
١٤١٥/٠٧/١٣,36,0
١٤١٥/٠٧/١٤,36,0
١٤١٥/٠٧/١٥,28,0
١٤١٥/٠٧/١٦,31,0
١٤١٥/٠٧/١٧,40,0
١٤١٥/٠٧/١٨,24,0
١٤١٥/٠٧/١٩,40,0
١٤١٥/٠٧/٢٠,27,0
١٤١٥/٠٧/٢١,32,0
١٤١٥/٠٧/٢٢,28,0
١٤١٥/٠٧/٢٣,26,0
١٤١٥/٠٧/٢٤,30,0
١٤١٥/٠٧/٢٥,26,0
١٤١٥/٠٧/٢٦,32,0
١٤١٥/٠٧/٢٧,32,0
١٤١٥/٠٧/٢٨,33,0
١٤١٥/٠٧/٢٩,22,0
١٤١٥/٠٧/٣٠,40,0
١٤١٥/٠٨/٠١,37,0
١٤١٥/٠٨/٠٢,35,0
١٤١٥/٠٨/٠٣,32,0
١٤١٥/٠٨/٠٤,33,0
١٤١٥/٠٨/٠٥,35,0
١٤١٥/٠٨/٠٦,33,0
١٤١٥/٠٨/٠٧,34,0
١٤١٥/٠٨/٠٨,27,0
١٤١٥/٠٨/٠٩,37,0
١٤١٥/٠٨/١٠,31,0
١٤١٥/٠٨/١١,40,0
١٤١٥/٠٨/١٢,45,0
١٤١٥/٠٨/١٣,29,0
١٤١٥/٠٨/١٤,37,0
١٤١٥/٠٨/١٥,23,0
١٤١٥/٠٨/١٦,31,0
١٤١٥/٠٨/١٧,29,0
١٤١٥/٠٨/١٨,41,0
١٤١٥/٠٨/١٩,33,0
١٤١٥/٠٨/٢٠,35,0
١٤١٥/٠٨/٢١,31,0
١٤١٥/٠٨/٢٢,31,0
١٤١٥/٠٨/٢٣,28,0
١٤١٥/٠٨/٢٤,29,0
١٤١٥/٠٨/٢٥,36,0
١٤١٥/٠٨/٢٦,37,0
١٤١٥/٠٨/٢٧,32,0
١٤١٥/٠٨/٢٨,26,0
١٤١٥/٠٨/٢٩,33,0
١٤١٥/٠٩/٠١,33,0
١٤١٥/٠٩/٠٢,31,0
١٤١٥/٠٩/٠٣,30,0
١٤١٥/٠٩/٠٤,31,0
١٤١٥/٠٩/٠٥,35,0
١٤١٥/٠٩/٠٦,33,0
١٤١٥/٠٩/٠٧,39,0
١٤١٥/٠٩/٠٨,34,0
١٤١٥/٠٩/٠٩,26,0
١٤١٥/٠٩/١٠,42,0
١٤١٥/٠٩/١١,38,0
١٤١٥/٠٩/١٢,44,0
١٤١٥/٠٩/١٣,33,0
١٤١٥/٠٩/١٤,29,0
١٤١٥/٠٩/١٥,40,0
١٤١٥/٠٩/١٦,25,0
١٤١٥/٠٩/١٧,30,0
١٤١٥/٠٩/١٨,31,0
١٤١٥/٠٩/١٩,31,0
١٤١٥/٠٩/٢٠,35,0
١٤١٥/٠٩/٢١,36,0
١٤١٥/٠٩/٢٢,42,0
١٤١٥/٠٩/٢٣,39,0
١٤١٥/٠٩/٢٤,38,0
١٤١٥/٠٩/٢٥,44,0
١٤١٥/٠٩/٢٦,36,0
١٤١٥/٠٩/٢٧,31,0
١٤١٥/٠٩/٢٨,42,0
١٤١٥/٠٩/٢٩,24,0
١٤١٥/٠٩/٣٠,32,0
١٤١٥/١٠/٠١,25,0
١٤١٥/١٠/٠٢,33,0
١٤١٥/١٠/٠٣,35,0
١٤١٥/١٠/٠٤,24,0
١٤١٥/١٠/٠٥,28,0
١٤١٥/١٠/٠٦,30,0
١٤١٥/١٠/٠٧,47,0
١٤١٥/١٠/٠٨,32,0
١٤١٥/١٠/٠٩,38,0
١٤١٥/١٠/١٠,23,0
١٤١٥/١٠/١١,34,0
١٤١٥/١٠/١٢,38,0
١٤١٥/١٠/١٣,28,0
١٤١٥/١٠/١٤,32,0
١٤١٥/١٠/١٥,21,0
١٤١٥/١٠/١٦,30,0
١٤١٥/١٠/١٧,31,0
١٤١٥/١٠/١٨,32,0
١٤١٥/١٠/١٩,23,0
١٤١٥/١٠/٢٠,39,0
١٤١٥/١٠/٢١,34,0
١٤١٥/١٠/٢٢,34,0
١٤١٥/١٠/٢٣,26,0
١٤١٥/١٠/٢٤,20,0
١٤١٥/١٠/٢٥,33,0
١٤١٥/١٠/٢٦,36,0
١٤١٥/١٠/٢٧,25,0
١٤١٥/١٠/٢٨,37,0
١٤١٥/١٠/٢٩,26,0
١٤١٥/١٠/٣٠,40,0
١٤١٥/١١/٠١,24,0
١٤١٥/١١/٠٢,32,0
١٤١٥/١١/٠٣,35,0
١٤١٥/١١/٠٤,32,0
١٤١٥/١١/٠٥,34,0
١٤١٥/١١/٠٦,31,0
١٤١٥/١١/٠٧,37,0
١٤١٥/١١/٠٨,26,0
١٤١٥/١١/٠٩,41,0
١٤١٥/١١/١٠,43,0
١٤١٥/١١/١١,39,0
١٤١٥/١١/١٢,33,0
١٤١٥/١١/١٣,47,0
١٤١٥/١١/١٤,34,0
١٤١٥/١١/١٥,26,0
١٤١٥/١١/١٦,40,0
١٤١٥/١١/١٧,33,0
١٤١٥/١١/١٨,26,0
١٤١٥/١١/١٩,35,0
١٤١٥/١١/٢٠,34,0
١٤١٥/١١/٢١,41,0
١٤١٥/١١/٢٢,35,0
١٤١٥/١١/٢٣,25,0
١٤١٥/١١/٢٤,28,0
١٤١٥/١١/٢٥,17,0
١٤١٥/١١/٢٦,34,0
١٤١٥/١١/٢٧,35,0
١٤١٥/١١/٢٨,36,0
١٤١٥/١١/٢٩,27,0
١٤١٥/١٢/٠١,40,0
١٤١٥/١٢/٠٢,31,0
١٤١٥/١٢/٠٣,31,0
١٤١٥/١٢/٠٤,34,0
١٤١٥/١٢/٠٥,27,0
١٤١٥/١٢/٠٦,27,0
١٤١٥/١٢/٠٧,39,0
١٤١٥/١٢/٠٨,30,0
١٤١٥/١٢/٠٩,37,0
١٤١٥/١٢/١٠,37,0
١٤١٥/١٢/١١,31,0
١٤١٥/١٢/١٢,27,0
١٤١٥/١٢/١٣,30,0
١٤١٥/١٢/١٤,27,0
١٤١٥/١٢/١٥,30,0
١٤١٥/١٢/١٦,29,0
١٤١٥/١٢/١٧,39,0
١٤١٥/١٢/١٨,30,0
١٤١٥/١٢/١٩,34,0
١٤١٥/١٢/٢٠,31,0
١٤١٥/١٢/٢١,40,0
١٤١٥/١٢/٢٢,25,0
١٤١٥/١٢/٢٣,45,0
١٤١٥/١٢/٢٤,26,0
١٤١٥/١٢/٢٥,34,0
١٤١٥/١٢/٢٦,32,0
١٤١٥/١٢/٢٧,43,0
١٤١٥/١٢/٢٨,26,0
١٤١٥/١٢/٢٩,29,0
١٤١٥/١٢/٣٠,30,0
١٤١٦/٠١/٠١,40,0
١٤١٦/٠١/٠٢,29,0
١٤١٦/٠١/٠٣,38,0
١٤١٦/٠١/٠٤,26,0
١٤١٦/٠١/٠٥,31,0
١٤١٦/٠١/٠٦,32,0
١٤١٦/٠١/٠٧,30,0
١٤١٦/٠١/٠٨,31,0
١٤١٦/٠١/٠٩,35,0
١٤١٦/٠١/١٠,24,0
١٤١٦/٠١/١١,45,0
١٤١٦/٠١/١٢,25,0
١٤١٦/٠١/١٣,35,0
١٤١٦/٠١/١٤,33,0
